count_floors_pre_eq,age,height,land_surface_condition,foundation_type,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,2,808e,337f,0,1,0,0,0,0,1,1,0,0,0
3,75,8,d502,337f,1,0,0,0,1,0,1,0,0,0,0
2,15,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,8,d502,337f,1,0,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,20,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,2,d502,6c3e,0,0,1,1,0,1,0,0,0,0,0
2,30,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
1,30,3,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,25,6,d502,337f,0,1,1,0,0,0,1,0,0,0,0
2,25,4,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
2,40,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,50,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,0,3,d502,337f,0,0,0,0,0,1,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,4,d502,858b,0,0,0,0,0,0,1,1,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,35,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,35,3,d502,337f,0,1,1,0,0,0,0,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,10,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,35,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,10,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,8,808e,337f,0,1,0,0,1,0,0,0,0,0,0
2,35,6,d502,337f,0,1,0,0,0,0,1,1,0,0,0
3,0,7,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,35,6,d502,337f,1,1,0,0,0,0,0,0,0,0,0
2,40,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,0,3,d502,337f,0,0,0,0,0,1,0,0,0,0,0
2,0,6,808e,337f,0,1,0,0,0,0,1,0,0,0,0
2,35,5,808e,337f,0,1,1,0,0,0,1,1,1,0,0
2,10,7,d502,467b,0,0,0,0,0,0,0,0,1,0,0
1,15,3,d502,858b,0,1,0,0,0,0,0,1,0,0,0
3,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,3,808e,337f,0,1,0,1,0,0,0,0,0,0,0
2,15,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,5,d502,337f,1,1,0,0,0,0,1,0,0,0,0
1,25,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,6,d502,337f,0,1,0,0,0,1,0,0,0,0,0
2,10,5,d502,337f,1,0,0,0,0,0,0,0,0,0,0
2,15,4,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
3,15,7,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,30,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,4,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,6,d502,467b,0,0,0,0,0,0,0,0,0,1,0
2,10,5,d502,6c3e,0,1,0,0,0,1,1,0,0,0,0
2,35,7,d502,337f,0,1,0,0,0,0,1,0,0,0,0
1,0,3,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,15,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,1,1,1,0,0
2,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,0,5,808e,337f,0,1,0,0,0,0,1,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,858b,0,0,0,0,0,0,1,0,0,0,0
3,10,10,d502,6c3e,0,0,0,0,0,1,0,0,0,1,0
2,0,4,d502,467b,0,1,0,0,0,0,0,0,0,0,0
2,10,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
4,85,9,d502,337f,1,0,0,0,0,0,0,0,0,0,0
2,45,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,1,0,0,0,1,0,0,0,0,0,0
2,25,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,20,8,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,35,6,d502,337f,1,1,0,0,1,0,1,0,0,0,0
2,10,5,d502,858b,0,0,0,0,0,0,1,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,75,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,995,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,30,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,15,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,45,9,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,35,6,d502,337f,0,0,1,0,0,0,0,0,0,0,0
2,55,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,10,3,808e,337f,0,1,0,0,0,0,0,0,0,0,0
1,20,3,d502,337f,0,0,0,0,1,0,0,0,0,0,0
2,10,5,808e,467b,0,1,0,0,0,1,0,0,0,0,0
1,0,3,d502,467b,0,0,0,0,0,0,0,0,1,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,65,5,808e,337f,0,1,0,0,0,0,1,1,1,0,0
3,5,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,20,3,808e,337f,0,1,0,0,0,0,1,1,0,0,0
2,70,6,d502,337f,0,0,0,0,1,0,0,0,0,0,0
2,15,4,d502,337f,0,1,0,0,1,0,1,0,0,0,0
2,995,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,25,5,808e,337f,0,1,0,0,0,0,1,0,0,0,0
2,20,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,40,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,0,0,0,0,0,1,0,0,0,0
3,65,7,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,5,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,60,2,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,20,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,50,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
5,40,10,d502,337f,0,0,0,0,1,0,0,0,0,0,0
1,50,3,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,30,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,80,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
1,100,2,d502,337f,0,1,1,0,0,0,1,0,1,0,0
2,25,6,d502,6c3e,0,0,0,0,0,1,1,0,0,0,0
2,10,6,d502,467b,0,0,0,0,0,1,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,80,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,4,808e,337f,0,1,0,0,0,0,1,1,0,0,0
1,20,3,d502,337f,0,0,0,0,1,0,0,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,95,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,6,d502,337f,0,1,0,0,0,1,1,0,0,0,0
2,40,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,20,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,45,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,8,d502,337f,1,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,2,d502,858b,0,0,0,0,0,0,1,0,0,0,0
6,995,16,d502,337f,1,0,0,0,1,0,0,0,0,0,0
2,0,5,808e,337f,0,1,1,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,4,d502,337f,0,1,0,0,0,0,1,1,0,0,0
3,0,7,d502,467b,0,0,0,0,0,0,0,0,0,1,0
2,10,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,10,7,d502,467b,0,0,0,0,0,1,0,0,0,1,0
2,20,4,d502,337f,0,1,0,0,1,0,0,0,0,0,0
2,10,7,d502,337f,0,1,0,0,0,0,1,1,0,0,0
1,10,3,d502,337f,0,0,0,0,0,1,0,0,0,0,0
2,15,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,60,6,808e,337f,0,1,1,0,0,0,1,1,0,0,0
2,15,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,2,d502,337f,0,1,0,0,0,1,0,0,0,0,0
1,10,5,d502,858b,0,0,0,0,0,0,1,0,0,0,0
2,15,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,858b,0,0,0,0,0,0,1,0,0,0,0
1,0,2,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
1,50,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,858b,0,0,0,0,0,0,1,1,0,0,0
2,25,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,5,d502,858b,0,0,0,0,0,0,1,1,0,0,0
2,50,4,808e,337f,0,1,0,0,0,0,1,1,0,0,0
2,0,4,d502,337f,0,1,0,0,0,0,1,1,0,0,1
2,45,5,d502,337f,1,0,0,0,0,0,0,0,0,0,0
3,15,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,70,4,d502,337f,0,1,1,0,0,0,1,1,0,0,0
1,10,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,5,d502,858b,0,0,0,0,0,0,1,1,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,25,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,0,3,d502,337f,0,0,0,0,0,1,0,0,0,0,0
3,0,6,808e,337f,0,1,0,0,0,0,1,0,0,0,0
3,5,7,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,3,d502,858b,0,0,0,0,0,0,1,1,0,0,0
1,20,3,d502,337f,1,1,1,1,1,0,1,0,0,0,0
2,35,6,d502,337f,1,0,0,0,0,0,0,0,0,0,0
2,0,5,d502,858b,0,1,0,0,0,0,1,0,0,0,0
2,0,5,808e,337f,1,1,0,0,1,0,1,0,0,0,0
3,35,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,5,d502,337f,1,1,0,0,1,0,1,1,0,0,0
2,105,5,808e,337f,1,1,0,0,0,0,0,0,0,0,0
2,50,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
5,45,11,d502,337f,1,0,0,0,1,0,0,0,0,0,0
1,10,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,3,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
1,0,3,2f15,6c3e,0,0,0,0,0,1,0,0,0,0,0
2,100,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,8,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,0,4,d502,337f,0,1,1,0,0,0,0,0,0,0,0
2,5,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,8,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,7,d502,337f,1,1,0,1,0,0,1,0,0,0,0
3,25,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,50,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2f15,337f,0,1,0,0,0,0,1,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,858b,0,0,0,0,0,0,1,1,0,0,0
2,10,7,d502,467b,0,0,0,0,0,0,0,0,1,0,0
2,25,5,d502,337f,1,0,0,0,0,0,0,0,0,0,0
1,0,3,808e,467b,0,0,0,1,0,1,1,0,1,0,0
1,0,3,d502,337f,0,0,0,0,0,0,1,0,0,0,0
3,15,10,d502,337f,0,1,0,0,0,0,1,0,0,0,0
4,10,12,d502,467b,0,0,0,0,0,0,0,0,0,1,0
3,25,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,7,d502,337f,0,1,0,0,0,0,0,1,0,0,0
3,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,40,8,d502,337f,1,0,0,0,0,0,0,0,0,0,0
2,10,5,d502,858b,0,1,0,0,0,0,0,0,0,0,0
4,80,10,d502,337f,0,0,0,0,1,0,1,0,0,0,0
1,0,3,d502,858b,0,0,0,0,0,0,1,1,0,0,0
2,0,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2f15,6c3e,0,1,0,0,0,0,0,0,0,0,0
3,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,7,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
1,95,2,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,7,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,35,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,0,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,70,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,30,3,d502,6c3e,0,1,0,0,0,0,0,0,0,0,0
2,25,7,d502,337f,0,1,0,0,0,0,0,1,0,0,0
2,0,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,35,5,808e,337f,0,1,0,0,0,0,1,0,0,0,0
3,40,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,30,7,d502,337f,1,0,0,0,1,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,7,d502,858b,0,0,0,0,0,0,1,1,0,0,0
1,35,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,6,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,8,d502,337f,1,0,0,0,0,0,0,0,0,0,0
3,35,7,d502,337f,1,0,0,0,1,0,0,0,0,0,0
2,20,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
2,20,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,40,6,d502,337f,0,0,0,0,1,0,0,0,0,0,0
3,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,0,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,20,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,8,2f15,337f,1,0,0,0,0,0,1,0,0,0,0
2,20,6,d502,858b,0,0,0,0,0,0,1,1,1,0,0
1,5,4,d502,858b,0,0,0,0,0,0,1,1,0,0,0
1,10,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,15,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,25,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,75,8,d502,337f,1,1,0,0,0,0,0,0,0,0,0
1,10,3,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,5,d502,6c3e,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,6,d502,467b,0,0,0,0,0,0,0,0,1,0,0
1,0,3,d502,858b,0,0,0,0,0,0,1,0,0,0,0
3,35,6,d502,337f,1,0,0,0,1,0,0,0,0,0,0
2,70,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
1,5,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,95,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,65,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,45,5,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,4,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
2,0,6,808e,337f,0,1,0,0,0,0,1,0,0,0,0
1,10,3,d502,6c3e,0,0,0,0,0,1,1,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,30,4,808e,337f,0,1,0,0,0,0,1,1,0,0,0
1,15,4,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,10,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,80,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,6,808e,337f,0,1,0,0,0,0,1,1,1,0,0
1,80,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,10,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,20,7,d502,337f,1,1,0,0,1,0,0,0,0,0,0
2,30,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,40,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,15,3,808e,337f,0,1,0,0,0,0,1,1,0,0,1
2,25,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,4,808e,337f,0,1,1,0,0,0,0,0,0,0,0
2,25,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,25,4,d502,858b,0,0,0,0,0,1,0,0,0,0,0
2,20,6,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,4,2f15,858b,0,0,1,0,0,0,1,0,0,0,0
2,5,5,d502,337f,0,1,0,0,0,0,1,1,0,0,0
2,10,13,2f15,467b,1,1,1,1,1,1,1,0,1,1,0
3,0,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,10,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,7,d502,337f,0,0,0,0,1,0,0,0,0,0,0
2,70,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,0,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,35,7,d502,337f,1,1,0,0,1,0,0,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
4,100,9,d502,337f,1,0,0,0,0,0,0,0,0,0,0
2,5,10,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,10,2,d502,337f,0,0,0,0,0,1,0,0,0,0,0
3,15,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,80,5,d502,337f,1,0,0,0,0,0,1,1,0,0,0
2,10,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,35,7,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,25,7,d502,337f,1,1,0,0,0,0,0,0,0,0,0
2,5,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,4,808e,337f,0,1,0,0,0,0,1,0,0,0,0
2,25,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,25,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,25,3,d502,337f,0,0,0,0,1,1,0,0,0,0,0
4,10,12,d502,467b,0,0,0,0,0,0,0,0,0,1,0
2,40,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,10,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,80,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,7,808e,337f,1,0,0,0,0,0,0,0,0,0,0
2,0,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,10,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,30,9,808e,467b,0,1,0,0,0,0,0,0,0,0,0
3,20,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,15,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,5,4,d502,858b,0,0,0,0,0,0,1,0,0,0,0
2,0,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,50,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,6,808e,858b,0,1,0,0,0,0,1,0,0,0,0
3,20,9,d502,467b,0,0,0,0,0,1,0,0,1,0,0
2,10,4,808e,6c3e,0,1,0,0,0,0,1,0,0,0,0
2,5,8,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,20,6,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,5,808e,337f,0,0,0,0,0,0,1,0,0,0,0
2,0,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,5,d502,6c3e,0,1,0,0,0,0,1,0,0,0,0
2,10,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,7,808e,6c3e,0,0,0,1,0,1,0,0,1,0,0
2,20,6,2f15,337f,0,1,0,0,0,0,0,0,0,0,0
3,0,7,2f15,337f,0,1,0,0,0,0,1,0,0,0,0
2,20,7,2f15,337f,0,1,1,0,0,0,1,0,0,0,0
1,10,3,d502,6c3e,0,0,0,0,0,1,0,0,0,0,0
3,10,9,d502,467b,0,0,0,0,0,0,0,0,1,0,0
2,40,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,65,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,5,6,d502,337f,0,1,0,0,0,0,0,0,1,0,0
2,20,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,20,4,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,10,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,45,6,808e,337f,0,1,0,0,0,0,0,0,0,0,0
1,25,3,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,4,2f15,337f,1,1,0,0,0,0,0,0,0,0,0
2,15,7,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,15,6,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,1,0,0,0,0
3,15,7,d502,337f,0,1,0,0,0,0,1,0,0,0,0
2,30,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,30,5,d502,337f,1,1,1,0,0,0,0,0,0,0,0
2,15,7,808e,337f,0,1,0,0,0,0,0,0,0,0,0
2,20,4,808e,337f,0,1,0,0,0,0,0,0,0,0,0
3,5,10,d502,467b,0,0,0,0,0,0,0,0,1,0,0
2,15,6,d502,337f,1,1,0,0,0,0,1,0,0,0,0
4,15,10,d502,6c3e,0,0,0,1,0,0,0,0,0,0,0
2,0,7,d502,6c3e,0,0,0,1,0,1,1,0,1,0,0
3,35,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,5,808e,337f,0,1,0,0,0,0,1,0,0,0,0
4,25,10,808e,337f,1,0,0,0,1,0,0,0,0,0,0
2,20,4,d502,337f,0,1,0,0,0,0,0,0,0,0,0
3,25,8,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,10,7,2f15,337f,0,0,0,0,0,0,0,0,0,0,1
3,30,7,d502,337f,1,0,0,0,0,0,0,0,0,0,0
3,80,8,d502,337f,1,1,0,0,0,0,1,1,0,0,0
1,0,4,d502,337f,0,0,1,0,0,0,1,0,0,0,0
2,10,5,d502,858b,0,0,0,0,0,0,1,0,0,0,0
2,15,5,d502,337f,0,1,0,0,0,0,0,0,0,0,0
1,85,2,d502,337f,0,1,0,0,0,0,0,0,0,0,0
2,15,7,d502,858b,0,0,0,0,0,0,0,0,0,0,1
