count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,count_families,damage_grade
1,0,24,3,0,0,0,0,0,0,0,0,0,1,0,1,2
1,50,10,3,0,1,0,0,0,0,0,0,0,0,0,1,3
4,65,6,8,1,0,0,0,1,1,0,0,0,0,0,1,2
1,10,4,3,0,0,0,0,0,0,1,0,0,0,0,1,2
1,5,9,3,0,0,0,0,0,1,0,0,0,0,0,2,1
2,0,6,7,0,0,0,0,0,1,0,0,0,0,0,1,1
2,20,3,5,0,0,0,0,0,0,1,1,0,0,0,1,1
3,70,8,6,0,1,0,0,0,0,0,0,0,0,0,1,2
3,10,4,7,0,1,0,0,0,0,0,0,0,0,0,1,2
3,45,6,7,0,1,0,0,0,0,0,0,0,0,0,1,2
1,5,12,3,0,1,0,0,1,0,1,0,0,0,0,0,2
2,5,15,6,0,0,0,0,0,0,0,0,0,1,0,1,1
2,25,9,7,1,1,0,0,0,0,1,0,0,0,0,0,2
2,15,3,6,0,1,0,0,0,0,1,1,0,0,0,1,2
1,40,7,2,0,1,0,0,0,0,1,0,0,0,0,1,3
1,20,5,5,1,1,0,0,0,0,0,0,0,0,0,1,1
2,10,9,4,0,0,1,0,0,0,1,0,0,0,0,1,3
2,10,11,5,0,1,0,1,1,1,0,0,0,0,0,1,2
2,10,15,3,0,1,0,0,0,0,0,0,1,0,0,1,2
3,45,16,7,0,1,0,0,0,0,0,0,0,0,0,1,2
3,30,15,8,0,0,0,0,1,0,0,0,0,0,0,0,2
2,30,14,6,0,1,0,0,0,0,1,0,0,0,0,1,2
2,15,7,7,1,1,0,0,0,0,1,0,0,0,0,1,3
4,35,14,9,1,0,0,0,1,0,0,0,0,0,0,1,2
1,40,6,5,0,1,0,0,0,0,1,0,0,0,0,1,1
2,30,6,4,0,1,0,0,0,0,0,0,0,0,0,2,3
1,5,3,3,0,1,0,0,0,0,1,0,0,0,1,1,1
2,15,6,7,0,0,0,0,0,0,1,0,0,0,0,1,2
2,0,7,4,0,0,0,0,0,0,1,0,1,0,0,1,1
3,50,8,7,0,1,0,0,0,0,0,0,0,0,0,0,2
1,10,7,2,0,1,0,0,1,0,0,0,0,0,0,0,2
1,20,10,3,0,1,1,0,0,0,1,0,0,0,0,1,2
1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1
3,10,6,6,0,1,1,0,0,0,1,1,0,0,0,1,2
3,0,7,5,0,1,0,0,0,0,1,0,0,0,0,1,3
1,5,13,3,0,1,0,0,0,0,0,0,0,0,0,0,2
2,15,23,7,0,0,0,0,0,1,0,0,0,0,0,0,1
3,35,11,9,1,0,0,0,1,0,1,0,0,0,0,1,3
2,85,6,6,0,1,0,0,0,0,0,0,0,0,0,1,3
2,75,3,4,0,1,0,0,0,0,0,0,0,0,0,1,3
2,0,9,6,0,1,1,0,0,0,1,0,0,0,0,1,3
2,40,5,6,0,1,0,0,0,0,1,0,0,0,0,2,2
2,25,13,4,0,1,1,0,0,0,1,0,0,0,0,1,2
1,5,6,3,0,0,0,0,0,0,1,1,0,0,0,1,3
2,15,12,4,0,0,0,0,0,1,1,0,0,0,0,1,2
2,5,10,5,0,0,1,0,0,0,1,0,0,0,0,1,2
1,0,13,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2,40,18,10,0,1,0,0,0,0,0,0,0,0,0,1,3
3,50,2,7,1,0,0,0,0,0,0,0,0,0,0,1,2
3,55,12,6,1,1,0,0,0,0,0,0,0,0,0,1,2
2,10,7,5,0,0,0,0,0,0,1,1,0,0,0,1,3
1,125,5,3,0,1,0,0,0,0,1,0,0,0,0,1,3
2,45,10,4,0,1,0,0,0,0,0,0,0,0,0,1,3
3,0,17,9,0,0,0,0,0,0,0,0,1,0,0,1,1
2,25,9,5,1,1,0,0,0,0,0,0,0,0,0,1,3
6,25,9,18,0,0,0,1,0,0,0,0,1,0,0,1,2
2,30,8,4,0,0,0,0,0,0,1,0,0,0,0,1,1
2,5,13,6,0,1,0,0,0,0,1,1,0,0,1,1,3
2,5,13,5,0,1,0,0,0,0,0,0,0,0,1,1,2
3,15,6,6,0,1,0,0,0,0,1,0,0,0,0,1,2
2,90,6,4,0,1,0,0,0,0,0,0,0,0,0,1,3
1,25,5,5,0,1,0,0,0,0,0,0,0,0,0,1,1
2,55,8,4,0,1,0,0,0,0,0,0,0,0,0,1,2
2,50,11,5,0,1,0,0,0,0,1,1,0,0,0,1,2
3,60,10,6,0,1,0,0,0,0,1,1,0,0,0,1,2
3,25,9,8,1,0,0,0,0,0,0,0,0,0,0,1,3
2,40,7,5,0,1,0,0,0,0,0,0,0,0,0,2,2
2,15,5,5,0,1,0,0,1,0,0,0,0,0,0,3,3
1,25,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1
2,10,3,6,0,1,1,0,0,0,1,0,0,0,0,1,2
2,10,10,6,0,0,0,0,0,0,0,1,0,0,0,1,1
3,40,7,7,0,1,1,0,0,0,0,0,0,0,0,1,2
1,10,6,4,0,1,0,0,0,0,0,0,0,0,0,0,2
3,25,8,10,0,1,0,0,0,0,0,0,0,0,0,1,3
1,995,8,5,0,0,0,0,0,0,1,1,0,0,0,1,2
3,5,11,7,1,1,0,0,0,0,0,0,0,0,0,1,2
1,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,3
1,0,8,2,0,0,0,1,0,1,0,0,0,0,0,0,2
2,40,8,5,0,1,0,0,0,0,0,0,0,0,0,2,3
1,25,4,3,0,1,0,0,0,0,0,0,0,0,0,1,3
2,20,19,5,0,0,0,0,1,0,0,0,0,0,0,1,3
3,30,7,6,0,1,0,0,0,0,1,1,0,0,0,1,2
2,25,6,7,0,0,0,0,0,1,0,0,0,0,0,0,1
3,50,11,6,0,1,0,0,0,0,0,0,0,0,0,2,3
3,80,9,6,0,1,0,0,0,0,0,0,0,0,0,1,3
2,10,5,5,0,1,0,0,0,0,0,1,0,0,0,1,1
2,20,20,6,0,0,0,0,0,1,0,0,1,0,0,0,1
2,5,3,3,0,1,0,0,0,0,0,0,0,0,0,1,2
4,50,7,7,1,0,0,0,0,0,0,0,0,0,0,1,3
2,15,4,4,0,0,0,0,0,1,1,0,0,0,0,1,1
2,25,9,7,0,0,0,0,0,1,1,0,0,0,0,1,2
4,35,7,10,0,0,0,0,1,0,0,0,0,0,0,1,2
2,5,8,6,0,0,0,0,0,0,1,0,0,0,0,1,1
3,70,3,6,0,1,0,0,0,0,0,0,0,0,0,1,2
3,55,8,8,0,1,0,0,0,0,1,0,0,0,0,1,2
3,10,20,8,0,1,0,0,0,0,0,0,0,0,0,1,2
3,25,43,8,0,1,0,0,0,0,0,0,0,0,0,2,2
2,20,14,4,0,1,0,0,0,0,0,0,0,0,0,3,1
2,0,5,3,0,1,0,0,0,0,1,0,0,0,0,1,3
2,30,12,6,1,0,0,0,0,0,0,0,0,0,0,1,3
2,0,6,5,0,0,0,0,0,1,1,0,0,0,0,0,1
2,80,10,5,0,1,0,0,0,0,1,0,0,0,0,1,2
2,15,11,4,0,0,0,0,0,0,1,1,0,0,0,1,2
2,10,10,6,0,1,0,0,0,0,1,0,1,0,0,1,2
1,5,5,3,0,0,0,0,0,0,0,1,0,0,1,1,1
2,25,24,4,0,1,0,0,0,0,0,0,0,0,0,1,3
2,150,12,5,0,1,0,0,0,0,0,0,0,0,0,1,2
1,0,11,3,1,0,0,0,1,0,0,0,0,0,0,1,2
2,20,7,7,1,1,0,0,0,0,0,0,0,0,0,1,2
2,15,3,6,0,1,0,0,1,0,0,1,0,0,0,1,3
3,5,9,6,0,1,0,0,0,0,0,1,0,0,0,1,2
2,25,9,4,0,0,0,0,0,1,0,0,1,0,0,1,1
1,15,11,3,0,0,0,0,0,1,0,0,0,0,0,1,1
3,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,3
3,35,13,7,1,1,0,0,0,0,1,0,0,0,0,1,3
2,35,17,6,0,0,0,0,0,0,1,0,0,0,0,0,1
2,50,8,8,0,1,0,0,0,0,0,0,0,0,0,0,3
1,5,13,3,0,0,0,0,0,1,0,0,1,0,0,1,2
2,10,12,5,0,0,0,0,0,1,0,0,1,0,0,1,1
1,15,5,7,0,1,0,0,0,0,0,0,1,0,0,1,3
2,20,7,4,0,1,0,1,0,0,1,0,0,0,0,1,2
4,15,4,10,0,0,0,0,0,1,0,0,0,0,0,1,2
3,10,14,9,0,0,0,0,0,0,0,0,0,1,0,0,1
2,20,5,8,0,1,0,0,0,0,0,0,0,0,0,1,3
2,40,8,8,0,1,0,0,0,0,1,0,0,0,0,1,3
5,100,5,10,0,0,0,0,1,0,1,0,0,0,0,1,2
2,0,13,7,0,0,0,0,0,1,0,0,0,0,0,0,1
2,20,13,4,0,1,0,0,0,0,0,0,0,0,0,1,2
3,15,13,7,0,1,1,0,1,0,1,1,0,0,1,0,2
2,5,4,4,0,0,0,0,0,1,0,0,0,0,0,1,2
3,0,8,8,0,1,0,0,0,0,0,0,0,0,0,1,2
6,0,20,15,0,0,0,0,0,1,0,0,1,0,0,0,2
2,20,14,6,0,0,0,0,0,1,1,0,0,0,0,1,1
3,100,14,6,1,0,0,0,1,0,0,0,0,0,0,2,2
1,10,6,2,0,1,0,0,0,0,0,0,0,0,0,0,2
3,60,10,8,0,1,0,0,0,0,0,0,0,0,0,1,3
2,10,9,5,0,1,0,0,0,0,0,0,0,0,1,1,2
3,50,5,6,1,1,0,0,0,0,0,0,0,0,0,1,3
3,100,8,6,1,0,0,0,1,0,0,0,0,0,0,0,2
2,10,9,7,1,0,0,0,0,0,0,0,0,0,0,1,2
3,25,10,8,1,0,0,0,0,0,1,0,0,0,0,1,3
5,25,7,11,0,0,0,0,0,1,0,0,0,0,0,1,3
3,25,4,5,0,1,0,0,0,0,0,0,0,0,0,0,2
2,0,9,8,0,1,1,0,0,0,1,1,0,0,0,1,3
3,5,19,10,0,0,0,0,0,0,0,0,0,1,0,1,1
4,70,6,10,0,1,0,0,0,0,1,0,0,0,0,1,2
2,0,11,5,0,1,0,0,0,0,0,0,0,0,0,2,2
2,15,12,7,0,1,0,0,0,0,1,0,0,0,0,1,2
3,35,9,6,0,0,0,0,1,0,0,0,0,0,0,1,2
3,80,11,7,1,1,0,0,0,0,0,0,0,0,0,1,3
3,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,2
1,5,8,2,1,0,0,0,0,0,0,0,0,0,0,1,2
1,20,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2
3,30,6,7,0,1,0,0,0,0,1,0,0,0,0,2,2
3,20,8,6,0,1,0,0,0,0,1,0,0,0,0,1,3
3,15,21,7,0,1,0,0,0,0,1,0,0,0,0,1,2
3,80,4,7,0,0,0,0,1,0,0,0,0,0,0,1,3
3,25,9,7,1,1,0,0,0,0,0,0,0,0,0,1,2
3,60,6,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,20,6,5,1,1,0,0,0,0,0,0,0,0,0,1,2
1,10,6,4,0,1,0,0,0,0,1,1,0,0,0,1,1
2,20,4,5,1,1,0,0,0,0,1,0,1,0,0,1,3
2,25,10,5,0,0,0,0,1,0,0,0,0,0,0,1,3
2,30,10,5,1,1,0,0,1,0,1,1,0,0,0,1,2
4,35,7,13,0,0,0,0,1,0,0,0,0,0,0,1,3
1,25,11,4,0,1,0,0,0,0,0,0,0,0,0,1,3
1,20,6,3,0,0,0,0,1,0,0,0,0,0,0,0,2
3,30,6,7,0,1,0,1,0,0,0,0,0,0,0,1,2
3,0,16,6,0,1,0,0,0,0,0,0,0,0,0,1,2
2,10,9,4,0,0,0,0,0,0,1,1,0,0,0,1,2
2,25,9,6,0,1,0,0,1,0,0,0,0,0,0,1,2
3,80,6,8,0,0,0,0,1,0,0,0,0,0,0,1,3
1,20,11,2,0,0,0,0,0,0,1,1,0,0,0,1,2
2,35,8,5,0,1,0,0,0,0,0,0,0,0,0,0,2
2,30,7,7,0,1,0,0,0,0,0,0,0,0,0,0,2
2,10,12,5,0,1,0,0,0,0,1,1,0,0,0,1,2
2,35,5,5,1,1,0,0,0,0,0,0,0,0,0,1,2
2,30,8,6,0,1,0,0,0,0,1,0,0,0,0,1,2
3,15,12,10,1,0,0,0,1,0,0,0,0,0,0,3,3
2,10,2,4,0,0,0,0,0,0,1,1,0,0,0,1,2
1,5,9,3,1,0,0,1,1,1,0,0,0,0,0,1,2
2,35,12,7,0,1,0,1,0,0,0,0,1,0,0,1,2
2,25,15,6,0,0,0,0,1,0,0,0,0,0,0,2,2
3,15,13,6,1,1,0,0,0,0,1,0,0,0,0,2,3
3,10,7,9,0,0,0,0,0,1,0,0,0,1,0,0,1
2,10,8,4,0,0,0,0,0,1,0,0,0,0,0,1,1
3,40,14,10,1,0,0,0,0,0,0,0,0,0,0,1,3
3,50,11,6,0,1,0,0,0,0,1,0,0,0,0,1,3
3,25,7,8,1,0,0,0,0,0,0,0,0,0,0,1,1
4,50,15,7,0,1,0,0,0,0,0,0,0,0,0,3,3
3,40,3,6,0,1,0,0,0,0,0,0,0,0,0,1,2
2,25,5,2,0,0,0,0,0,0,1,0,0,0,0,1,2
2,25,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1
3,80,8,9,1,1,0,0,0,0,1,0,0,0,0,2,2
2,10,11,5,0,1,0,0,0,1,1,0,0,0,0,1,2
3,20,6,6,0,1,1,0,0,0,0,0,0,0,0,1,1
4,10,10,12,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,7,2,0,1,0,0,0,0,1,0,0,0,0,0,3
2,40,7,6,0,1,1,0,0,0,0,0,0,0,0,1,3
1,5,2,3,0,0,0,0,0,0,1,1,0,0,0,1,2
2,15,6,4,0,0,0,0,0,1,1,1,0,0,0,1,2
2,15,6,5,0,1,0,0,0,0,0,0,1,0,0,2,2
2,35,8,4,0,1,0,0,0,0,0,0,0,0,0,0,2
1,30,4,5,0,1,0,0,0,0,1,0,0,0,0,1,2
3,80,8,6,0,1,0,0,0,0,1,0,0,0,0,0,3
2,0,12,6,0,1,0,0,0,0,0,0,0,0,0,1,3
1,5,7,3,0,0,0,0,0,0,0,0,0,1,0,1,2
1,30,13,9,0,1,0,0,0,0,0,0,0,0,0,1,2
5,25,8,13,0,0,0,0,1,0,0,0,0,0,0,1,2
5,95,6,10,1,0,0,0,1,0,0,0,0,0,0,1,3
2,30,10,5,1,0,0,0,0,0,0,0,0,0,0,1,2
2,30,10,6,1,1,0,0,1,0,1,1,0,0,0,2,2
1,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,2
2,5,12,6,0,0,0,0,0,1,1,0,0,0,0,1,2
1,0,5,2,0,0,0,0,0,1,1,0,0,0,0,1,1
4,85,10,8,0,0,0,0,1,0,0,0,0,0,0,1,2
2,5,5,5,0,1,0,0,0,0,1,0,0,0,0,2,3
2,25,12,6,0,1,0,0,0,0,0,0,0,0,0,1,1
2,20,9,8,0,1,0,0,0,0,1,0,0,0,0,1,2
3,5,10,6,0,1,0,0,0,0,0,0,0,0,0,1,1
2,35,9,5,0,0,0,0,1,0,0,0,0,0,0,1,2
2,5,9,5,0,1,0,0,0,0,0,0,0,0,0,1,1
1,5,6,2,0,0,0,0,1,0,0,0,0,0,0,0,3
2,10,5,3,0,1,0,0,0,0,1,0,0,0,0,0,3
1,20,5,4,0,1,0,0,0,0,0,0,1,0,0,1,2
2,10,7,3,0,1,0,0,0,0,0,0,0,0,0,1,3
3,40,14,7,0,1,0,0,0,0,0,0,0,0,0,0,3
2,60,12,6,0,1,0,0,0,0,0,0,0,0,0,2,3
2,15,16,5,0,1,0,0,0,0,0,0,0,0,0,3,2
2,30,6,6,0,1,1,0,0,0,1,1,0,0,0,1,3
3,45,15,6,0,1,0,0,0,0,0,0,0,0,0,0,2
2,20,7,5,0,1,0,0,0,0,1,0,1,0,0,1,1
3,30,12,6,0,1,0,0,0,0,1,0,0,0,0,2,2
1,15,5,7,0,1,0,0,0,0,1,0,0,0,0,1,3
3,50,9,6,0,0,0,0,0,0,1,1,0,0,0,1,3
2,30,5,6,0,1,1,0,0,0,0,0,0,0,1,1,3
2,25,6,6,1,1,0,0,0,0,0,0,0,0,0,1,2
3,40,10,6,1,0,0,0,1,0,0,0,0,0,0,1,2
2,0,6,6,0,1,0,0,1,0,0,0,0,0,0,0,1
2,15,6,7,0,1,0,0,0,0,1,1,0,0,0,1,2
3,45,5,7,1,1,0,0,0,0,0,0,0,0,0,1,2
2,35,19,5,1,0,0,0,0,0,0,0,0,0,0,1,3
2,5,10,5,0,1,0,0,0,0,1,0,0,0,0,2,3
2,30,10,4,0,1,0,1,0,0,0,0,0,0,0,1,2
3,0,13,6,0,1,1,0,0,0,0,0,0,0,0,1,3
2,15,5,5,0,0,0,0,0,0,1,0,0,0,0,1,2
2,40,4,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,10,3,4,0,1,1,0,0,0,0,0,0,0,0,1,2
1,20,9,6,0,1,0,0,0,0,1,0,0,0,0,1,2
3,0,7,10,0,0,0,0,0,0,0,0,1,0,0,1,2
2,5,24,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,70,11,5,0,1,0,0,0,0,0,0,0,0,0,1,2
2,15,4,5,0,0,0,1,0,1,0,0,0,0,0,1,2
7,5,9,21,0,0,0,0,0,0,0,0,1,0,0,1,2
4,10,10,9,0,0,0,0,0,0,0,0,0,1,0,0,2
2,15,18,5,1,0,0,0,0,0,0,0,0,0,0,3,3
2,0,15,6,0,0,0,0,0,0,0,0,0,1,0,1,2
1,5,4,3,0,1,0,0,0,0,0,1,0,0,0,1,1
1,10,23,3,0,0,0,0,0,1,0,0,1,0,0,1,2
2,10,6,5,1,1,1,0,0,0,0,0,0,0,0,1,3
2,15,7,4,0,1,0,0,0,0,0,0,0,0,0,2,2
2,5,3,7,0,1,0,0,0,0,1,0,0,0,0,1,2
2,5,15,10,0,1,0,0,0,0,0,0,0,0,0,1,2
2,5,11,7,0,0,0,1,0,1,0,0,0,1,0,1,2
2,15,10,5,0,1,0,0,0,0,1,1,0,0,0,0,2
4,50,9,7,1,0,0,0,1,0,0,0,0,0,0,0,2
2,25,11,8,0,1,0,0,0,0,1,0,0,0,0,1,2
3,50,12,8,0,1,0,0,0,0,0,0,0,0,0,1,2
1,10,8,4,0,0,0,0,0,0,0,0,1,0,0,1,1
4,50,5,9,0,0,0,0,1,0,0,0,0,0,0,1,2
3,30,16,7,0,1,0,0,0,0,0,0,0,0,0,1,3
1,20,4,3,0,0,0,0,0,1,0,0,0,0,0,1,2
3,10,10,9,0,0,0,0,0,0,0,0,1,0,0,0,1
2,25,10,5,0,1,1,0,0,0,1,1,0,0,1,1,2
3,55,10,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,20,6,5,0,0,0,0,1,0,1,0,0,0,0,0,2
2,0,5,4,0,0,0,0,1,0,0,0,0,0,0,1,2
3,25,14,7,1,0,0,0,1,0,0,0,0,0,0,1,3
2,5,7,4,0,1,0,0,0,0,1,0,0,0,0,1,1
2,35,45,5,0,1,0,0,0,0,1,0,0,0,0,1,3
1,25,24,3,0,0,0,0,1,0,0,0,0,0,0,1,1
2,25,8,5,0,1,0,0,1,0,1,0,0,0,0,1,2
3,10,8,7,1,0,0,0,1,0,1,1,0,0,0,1,2
2,0,23,7,0,0,0,0,0,0,1,1,1,0,0,1,2
2,5,6,5,0,0,0,0,0,1,0,0,0,0,0,2,1
3,10,10,7,0,1,0,0,0,0,0,0,0,0,0,3,3
2,65,4,4,0,1,0,0,0,0,0,0,0,0,0,1,3
2,5,5,4,0,1,0,0,0,0,0,1,0,0,1,1,2
2,15,16,5,0,1,0,0,0,0,0,0,0,0,0,1,1
3,50,12,5,0,1,0,0,0,0,1,0,0,0,0,0,2
2,15,6,3,0,1,0,0,0,0,0,0,0,0,0,0,2
2,70,20,4,0,1,1,0,0,0,0,0,0,0,0,2,3
3,995,9,7,0,1,0,0,0,0,1,0,0,0,0,1,2
2,35,7,5,1,1,0,0,0,0,1,0,0,0,0,1,3
3,0,14,7,0,1,0,0,0,0,1,1,0,0,0,1,3
3,90,18,7,0,1,0,0,0,0,0,0,0,0,0,0,3
2,55,12,6,0,1,0,0,0,0,0,0,0,0,0,1,3
3,35,9,8,1,0,0,0,0,0,0,0,0,0,0,0,2
2,45,14,5,0,1,0,0,0,0,0,0,0,0,0,1,3
2,20,13,7,0,0,0,0,1,0,0,0,0,0,0,1,2
3,80,6,7,0,0,0,0,1,0,0,0,0,0,0,1,2
2,25,8,5,0,1,0,0,0,0,0,0,0,0,0,2,2
3,15,6,3,0,1,0,0,0,0,0,0,0,0,0,1,2
2,5,11,5,0,1,0,0,0,0,1,1,0,0,1,1,3
3,10,9,5,0,1,0,0,0,0,0,0,0,0,0,0,2
3,10,6,7,0,0,0,0,1,0,0,0,0,0,0,1,3
2,20,8,5,0,1,0,0,0,0,1,1,0,0,0,1,1
2,20,14,5,0,1,1,0,0,0,0,0,0,0,0,1,3
2,15,14,5,0,0,0,0,0,1,0,0,1,0,0,1,1
2,5,7,5,1,1,0,0,0,0,0,0,0,0,0,1,3
3,80,13,10,1,0,0,0,1,1,0,0,0,0,0,1,2
1,5,2,3,0,0,0,0,0,0,1,0,0,0,0,1,1
1,25,2,2,0,0,0,0,1,0,1,0,0,0,1,1,2
2,20,9,6,1,1,0,0,1,0,1,0,0,0,0,1,2
2,90,12,6,0,1,1,0,0,0,1,1,0,0,0,1,2
1,5,12,3,0,0,0,0,1,0,0,0,0,0,0,1,1
3,0,17,7,0,1,0,0,0,0,0,0,0,0,0,1,3
2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1,1
2,10,20,5,1,0,0,0,0,0,0,0,0,0,0,1,2
4,85,2,9,0,0,0,0,1,0,1,0,0,0,0,1,2
3,30,5,7,1,0,0,0,1,0,0,0,0,0,0,1,3
2,0,23,5,0,0,0,0,0,0,0,0,1,0,0,1,2
2,30,19,8,0,1,0,0,0,0,1,0,1,0,0,2,2
2,995,12,7,0,1,0,0,0,0,0,0,0,0,0,0,2
2,30,5,7,1,0,0,0,0,0,0,0,0,0,0,1,3
3,35,5,6,1,0,0,1,1,0,1,1,0,0,0,1,2
2,15,10,6,1,1,0,0,0,0,1,0,0,0,0,1,3
3,50,6,5,0,1,0,0,0,0,1,1,0,0,0,1,3
2,10,9,7,0,0,0,0,0,1,1,0,0,0,0,1,1
2,5,9,6,1,1,1,0,0,0,1,1,0,0,1,1,2
2,5,7,6,0,1,0,0,0,0,0,1,0,0,0,1,3
2,50,7,8,0,1,0,0,0,0,0,0,0,0,0,1,2
1,10,11,3,1,0,0,0,0,0,0,0,0,0,0,1,2
2,30,11,6,1,0,0,0,0,0,0,0,0,0,0,0,2
3,40,7,5,0,1,0,0,0,0,0,0,0,0,0,1,3
2,25,7,5,0,1,0,0,0,0,0,0,0,0,0,0,3
2,95,8,5,0,1,0,0,0,0,0,0,0,0,0,1,3
1,10,11,3,0,0,0,0,0,0,0,1,0,0,0,2,2
1,5,12,3,0,0,0,0,0,1,0,0,0,0,0,0,1
4,45,3,9,1,0,0,0,1,0,1,0,0,0,0,1,2
1,10,10,3,1,0,0,0,0,1,0,0,0,0,0,1,1
2,50,12,5,0,1,0,0,0,0,0,0,0,0,0,1,1
2,25,7,7,0,0,0,0,1,0,1,0,0,0,0,1,2
1,5,8,3,0,0,1,0,0,0,0,0,0,0,0,1,3
2,0,6,8,0,1,1,0,0,0,0,0,0,0,0,1,2
2,40,4,7,0,1,0,0,0,0,0,0,0,0,0,0,3
4,80,10,8,1,0,0,0,1,0,0,0,0,0,0,0,2
2,25,13,5,0,1,1,0,0,0,1,0,0,0,0,1,2
2,50,14,7,0,0,1,0,0,0,0,0,0,0,0,1,3
2,10,14,6,0,0,0,0,0,0,0,0,1,0,0,0,1
2,20,8,5,1,0,0,0,1,0,0,0,0,0,0,1,2
2,15,13,5,0,1,0,0,0,0,1,1,0,0,0,1,3
2,0,19,4,0,1,0,0,0,0,0,0,0,0,0,1,3
2,10,12,5,0,0,0,0,0,0,1,1,0,0,0,1,2
2,30,12,10,0,1,0,0,0,0,0,0,0,0,0,1,2
3,35,10,6,0,1,0,0,0,0,0,0,0,0,0,2,3
2,10,7,6,0,1,0,0,0,0,1,0,0,0,0,1,1
3,15,4,7,0,1,0,0,0,0,0,0,0,0,0,0,1
2,15,4,5,1,0,0,0,0,0,0,0,0,0,0,1,3
2,30,9,7,0,1,0,0,0,0,0,0,0,0,0,3,3
2,15,10,5,0,1,0,1,0,0,0,0,0,0,0,1,3
1,5,6,3,1,0,0,0,1,0,0,0,0,0,0,0,3
2,15,5,5,0,1,0,0,0,0,0,1,0,0,0,1,2
1,0,10,3,0,1,1,0,0,0,1,0,1,0,0,1,3
3,45,12,9,1,0,0,0,0,0,0,0,0,0,0,1,2
2,50,9,5,1,0,0,0,0,0,0,0,0,0,0,1,2
3,5,9,6,0,0,0,0,1,0,0,0,0,0,0,1,2
4,30,4,8,1,0,0,0,1,0,0,0,0,0,0,1,3
2,30,14,8,0,1,0,0,0,0,0,0,0,0,0,0,2
2,45,6,5,0,1,0,0,0,0,1,1,0,0,0,1,2
1,35,12,4,0,1,1,0,0,0,0,0,0,0,0,1,2
2,10,6,5,1,0,0,0,1,0,0,0,0,0,0,0,1
2,20,8,7,0,0,1,0,0,0,1,0,0,0,0,1,3
3,90,19,6,0,0,0,0,1,0,0,0,0,0,0,1,3
2,20,9,7,0,1,0,0,0,0,0,0,0,0,0,1,3
2,5,2,3,0,1,0,0,0,0,1,0,0,0,0,1,1
2,35,7,5,0,1,0,0,0,0,0,0,0,0,0,3,2
2,995,10,8,0,1,0,0,0,0,0,0,0,0,0,2,2
2,10,11,5,0,0,0,1,0,0,0,0,0,0,0,0,3
3,70,5,6,0,1,0,0,0,0,0,0,0,0,0,0,2
2,55,10,6,0,1,0,0,0,0,0,0,0,0,0,1,2
3,5,3,6,0,1,0,0,0,0,0,0,0,0,0,1,3
2,20,8,6,0,0,0,1,0,1,0,0,0,0,0,0,1
2,50,9,4,0,0,0,0,1,0,0,0,0,0,0,1,3
3,5,17,8,0,1,0,0,0,0,0,0,0,0,0,3,3
2,15,7,7,1,1,0,0,0,0,0,0,0,0,0,1,2
5,100,6,10,1,0,0,0,0,1,1,0,0,0,0,3,2
2,25,11,6,0,0,0,0,1,0,1,0,0,0,0,1,2
1,5,12,3,0,0,0,0,0,1,0,0,1,0,0,1,2
2,10,23,7,0,1,0,0,0,0,0,0,0,0,0,1,2
4,45,5,10,1,0,0,0,1,0,0,0,0,0,0,1,2
4,70,9,8,1,0,0,0,1,0,0,0,0,0,0,1,3
2,5,18,5,0,0,0,0,0,1,1,1,0,0,0,2,2
3,35,40,6,1,0,0,0,0,0,0,0,0,0,0,1,3
3,30,23,8,0,1,0,0,0,0,0,0,0,0,0,1,2
3,60,6,5,0,1,0,0,0,0,1,1,0,0,0,1,2
1,0,5,3,0,0,0,0,0,0,1,0,0,0,0,1,3
3,0,22,6,0,1,0,0,0,0,1,0,0,0,0,1,2
5,100,3,10,1,0,0,0,1,0,1,0,0,0,0,1,2
1,5,3,3,0,0,1,0,0,0,0,0,0,0,0,1,2
2,995,17,5,0,1,0,0,0,0,1,1,0,0,0,1,2
2,10,6,7,0,0,0,0,1,0,0,0,0,0,0,1,1
2,0,5,6,0,0,0,0,0,0,0,0,0,1,0,0,1
2,10,6,8,0,1,0,0,0,0,1,0,0,0,0,1,1
2,115,5,4,0,1,0,0,0,0,1,0,0,0,0,0,2
1,5,3,3,0,0,0,0,0,1,0,0,0,0,0,1,1
